subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Similarity,Correct_Flag,Target_Object,predicted_year,generated_text
C0004358,Autoantibodies,aapp,PREDISPOSES,C0006826,Malignant Neoplasms,neop,2013,23916966,23916966,,19209034,"In a biomedical context, what is the relationship between Autoantibodies and diseases or conditions via PREDISPOSES?",0.1307153850793838,0.0,Malignant Neoplasms,0,"[1950s] 
Autoantibodies are a type of antibody that targets and binds to self-antigens, which are proteins or other molecules produced by the body itself. The presence of autoantibodies is often associated with autoimmune diseases, where the immune system mistakenly attacks and damages its own tissues.

In the context of PREDISPOSES, autoantibodies can predispose individuals to various diseases or conditions by:

1. **Triggering inflammation**: Autoantibodies can"
C0041904,Up-Regulation (Physiology),moft,AFFECTS,8195|54903,MKKS|MKS1,gngm,2016,27734030,27734030,,8291700,Which genes does Up-Regulation (Physiology) primarily affect?,0.2376452982425689,0.0,MKKS|MKS1,0,"[1990] The primary genes affected by Up-Regulation are those involved in cellular processes such as metabolism, cell growth, and differentiation. Up-Regulation refers to the increased expression of genes, leading to an increase in the production of their corresponding proteins. This can result in various physiological changes, such as enhanced enzyme activity, increased cell proliferation, or altered gene expression patterns.

In more detail, Up-Regulation can affect genes involved in:

1. Metabolic pathways: Genes encoding"
C0584564,Synovial structure,bpoc,PART_OF,C0019944,Equus caballus,mamm,2019,29931725,29931725,,308411687,"In a biomedical context, what is the relationship between Synovial structure and species via PART_OF?",0.1251770108938217,0.0,Equus caballus,0,"[1995]

In the context of biomedical ontologies, the PART_OF relationship is used to describe the composition of anatomical structures. In the case of synovial structures, the PART_OF relationship is used to describe their relationship with the species they are found in.

Specifically, synovial structures are found in the joints of many species, including humans. The PART_OF relationship indicates that synovial structures are a component of the joints, and that they are found in the joints of various"
C1299574,Hyperandrogenemia,fndg,PROCESS_OF,C0030705,Patients,humn,2012,23084689,23084689,,20625629,"In a biomedical context, what is the relationship between Hyperandrogenemia and patients or groups via PROCESS_OF?",0.1153659075498581,0.0,Patients,0,"[1960s] 

Hyperandrogenemia refers to an excess of androgens (male sex hormones) in the blood. The relationship between hyperandrogenemia and patients or groups can be understood through the PROCESS_OF mechanism as follows:

1. **Hormonal Imbalance**: Hyperandrogenemia occurs when there is an overproduction or under-excretion of androgens, leading to an imbalance in the body's hormonal system.
2. **Androgen Effects**: Elevated androgen levels"
C0023047,Larva,invt,ISA,C0021585,Insecta,invt,2012,23885436,23885436,,18936334,"In a biomedical context, what is the relationship between Larva and medical entities via ISA?",0.4334823787212372,0.0,Insecta,2015,"

In the context of biomedical research, ISA (In Situ Analysis) is a technique used to study the relationship between larvae and medical entities. ISA involves the use of advanced imaging and analytical tools to examine the spatial distribution and interactions of cells, tissues, and organs within a developing organism, such as a larva.

One area of research that has utilized ISA is the study of zebrafish larvae, which are commonly used as a model organism in biomedical research. Zeb"
C1422539|64109,CRLF2 gene|CRLF2,gngm,PREDISPOSES,C0279584,B-cell childhood acute lymphoblastic leukemia,neop,2017,27637012,27637012,,11789879,"In a biomedical context, what is the relationship between CRLF2 gene|CRLF2 and diseases or conditions via PREDISPOSES?",0.8750460147857666,1.0,B-cell childhood acute lymphoblastic leukemia,2011,"
The CRLF2 gene is associated with the regulation of the JAK/STAT signaling pathway, which plays a crucial role in cell growth, differentiation, and survival. Mutations or overexpression of the CRLF2 gene have been linked to various diseases, including:

1. B-cell acute lymphoblastic leukemia (B-ALL): CRLF2 overexpression is found in a subset of B-ALL patients, particularly those with high-risk disease. This overexpression can lead"
C0162713,Photosensitizing Agents,phsu,INTERACTS_WITH,C0017243,Gel,bodm,2011,21103464,21103464,,127086760,Which medical entities does Photosensitizing Agents significantly interact with?,0.1714707016944885,0.0,Gel,0,"[1960s] 
Photosensitizing agents significantly interact with porphyrins, which are a group of compounds that play a crucial role in the synthesis of heme. Porphyrins can accumulate in the body and become activated by light, leading to the production of reactive oxygen species that can damage cells and tissues.

[1970s] 
Photosensitizing agents also interact with chlorophyll, which is a green pigment found in plants and some microorganisms. Chloroph"
C0149887,Slipped Capital Femoral Epiphyses,dsyn,PROCESS_OF,C0008059,Child,humn,2023,36618493,36618493,,395476922,"In a biomedical context, what is the relationship between Slipped Capital Femoral Epiphyses and patients or groups via PROCESS_OF?",1.0,1.0,Child,0,"[1950] 

Slipped Capital Femoral Epiphyses (SCFE) is a condition where the femoral head slips off the femoral neck in adolescents. The relationship between SCFE and patients or groups via PROCESS_OF can be explained as follows:

In SCFE, the growth plate of the femoral neck is affected, leading to a weakening of the bond between the femoral head and the femoral neck. This weakening can be caused by various factors such as:

1. Hormonal"
C0936012,Analysis,resa,MEASURES,C1442469,6 Days,tmco,2010,24031572,24031572,,29112462,"In a biomedical context, what is the relationship between Analysis and medical entities via MEASURES?",0.0756079033017158,0.0,6 Days,0,"[1990]

The relationship between analysis and medical entities via MEASURES is based on the work of Donald A. B. Lindberg and his colleagues, who proposed the MEASURES framework in 1990. MEASURES stands for Medical Entities, Attributes, Relationships, Entities, and Relationships, and it is a conceptual framework for representing medical knowledge in a structured and formal way.

In the MEASURES framework, medical entities are represented as concepts or objects, such as diseases, symptoms"
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",dsyn,PROCESS_OF,C0683983,European American,humn,2011,23227446,23227446,,29541144,"In a biomedical context, what is the relationship between Diabetes Mellitus, Non-Insulin-Dependent and patients or groups via PROCESS_OF?",0.048814408481121,0.0,European American,0,"[1936] 

In the context of Diabetes Mellitus, Non-Insulin-Dependent (Type 2 Diabetes), the relationship between the disease and patients or groups can be described as a process of insulin resistance and impaired insulin secretion. This process is mediated by various factors, including genetic predisposition, obesity, physical inactivity, and an unhealthy diet.

The PROCESS_OF relationship can be broken down into several key steps:

1. **Insulin Resistance**: The body's cells become less responsive"
C0009924,Contrast Media,irda,CAUSES,C0175677,Injury,inpo,2015,26195974,26195974,,2513733,Which medical entities can Contrast Media cause or induce?,0.1018173098564148,0.0,Injury,0,"[1950s] Nephrogenic Systemic Fibrosis (NSF) - This condition is caused by the use of gadolinium-based contrast agents in patients with severe kidney disease. The mechanism involves the deposition of gadolinium ions in the skin and other tissues, leading to fibrosis and other symptoms.

[1960s] Contrast-Induced Nephropathy (CIN) - This condition is caused by the use of iodine-based contrast agents in patients with pre-existing"
C1279038,Entire diaphragm,bpoc,LOCATION_OF,C1140999,Contraction,patf,2014,25302708,25302708,,18841492,Which pathologic functions is the anatomical location of Entire diaphragm?,0.0813996046781539,0.0,Contraction,0,"[1893] The entire diaphragm is primarily responsible for the pathologic function of protecting the abdominal organs from herniation. 

The diaphragm is a dome-shaped muscle that separates the chest cavity from the abdominal cavity. When it contracts, it helps to increase the pressure in the chest cavity, which in turn allows for the expansion of the lungs during inhalation. 

However, the primary pathologic function of the entire diaphragm is to prevent the abdominal organs from herniating into the"
C0052796,Azithromycin,antb,TREATS,C0030705,Patients,podg,2015,26258100,26258100,,19811043,Which medical entities is Azithromycin commonly used to treat?,0.1352449208498001,0.0,Patients,0,"[1981] Azithromycin is a macrolide antibiotic that is commonly used to treat a variety of bacterial infections. 

It works by inhibiting protein synthesis in bacteria. Azithromycin binds to the bacterial ribosome, specifically to the 50S subunit, which is responsible for peptide bond formation. This binding prevents the translocation of the ribosome along the mRNA and the subsequent formation of peptide bonds, ultimately leading to the death of the bacterial cell.

Azithromycin"
C0596981,Muscle Cells,cell,LOCATION_OF,9361,LONP1,aapp,2019,30625302,30625302,,332913127,Which proteins is the anatomical location of Muscle Cells?,0.1847373992204666,0.0,LONP1,0,"[1953] 
The anatomical location of muscle cells is primarily associated with the proteins actin and myosin. Actin is a globular protein that forms microfilaments, which are part of the thin filaments in muscle cells. Myosin, on the other hand, is a motor protein that forms thick filaments and interacts with actin to produce muscle contraction through the sliding filament theory"
C0043240,Wound Healing,orgf,AFFECTS,C0019080,Hemorrhage,patf,2023,35633902,35633902,,384847906,Which pathologic functions does Wound Healing primarily affect?,0.2420124113559723,0.0,Hemorrhage,0,"[1970s]  The pathologic functions that wound healing primarily affects include:

1. **Inflammation**: The initial phase of wound healing, characterized by the activation of immune cells, such as neutrophils and macrophages, which help to clean the wound site and prevent infection.

2. **Cell Proliferation**: The second phase of wound healing, where fibroblasts, endothelial cells, and keratinocytes proliferate to form granulation tissue, which eventually"
C0007367,CATALASE,aapp,INHIBITS,C0017817,Glutathione,aapp,2019,30365061,30365061,,266920152,Which proteins does CATALASE inhibit?,0.3145807087421417,0.0,Glutathione,0,"[1964] 
The enzyme catalase is known to inhibit the activity of hydrogen peroxide (H2O2) by breaking it down into water and oxygen. However, in terms of inhibiting other proteins, catalase is known to inhibit the activity of certain enzymes that are sensitive to hydrogen peroxide, such as peroxidases and certain oxidases"
